Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
12016465972,"Jul 30, 2024, 5:59:10 AM",Morning Ride,Ride,,8259,41.98,181.0,102,false,,Unibike Viper,activities/12810232279.fit.gz,,14.7,8259.0,7576.0,41981.3,15.562,5.541,631.0,629.0,257.8,417.2,18.2,0.0,,,,,181.0,138.0,,146.0,792.0,,24.0,102.0,,,,,,,,,,,,,0.0,,1.0,,1722315648.0,1.0,14.3,15.4,11.1,0.81,1021.3,2.6,5.7,278.0,0.0,1722308864.0,1722363904.0,0.875,13853240.0,,0.0,1.0,0.0,26224.9,1.0,,,,,0.0,5.083,2675.4,,,,,,,,,,,,,,,,,,,""
12019525686,"Jul 30, 2024, 10:08:09 AM",Lunch Workout,Workout,"",19441,0,141.0,51,false,,,activities/12813408182.fit.gz,,,19441.0,19441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,35.0,141.0,101.0,,,687.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,3826.0,,,,,,,,""
12025675614,"Jul 31, 2024, 8:38:42 AM",Morning Walk,Walk,,4111,4.63,118.0,7,false,,,activities/12819788137.fit.gz,,,4111.0,4111.0,4631.3,1.844,1.127,95.0,95.0,327.6,380.6,21.1,0.0,,,57.0,50.0,118.0,86.0,,,270.0,,31.0,7.0,,,,,,,,,,,,,0.0,,1.0,,1722412800.0,1.0,23.0,25.3,12.6,0.52,1015.7,1.7,4.2,236.0,0.0,1722395264.0,1722450304.0,0.875,,,0.0,1.0,0.02,30300.7,4.0,,,,,0.0,1.127,1684.5,,,,6774.0,,,,,,,,,,,,,,,""
12036958744,"Aug 1, 2024, 3:14:57 PM",Afternoon Walk,Walk,,4354,5.23,110.0,8,false,,,activities/12831531376.fit.gz,,,4354.0,4354.0,5237.0,1.593,1.203,82.0,80.0,326.4,375.0,17.8,0.1,,,59.0,53.0,110.0,85.0,,,295.0,,25.0,8.0,,,,,,,,,,,,,0.0,,1.0,,1722524416.0,3.0,21.8,22.2,16.1,0.7,1012.0,2.3,4.5,176.0,0.0,1722481792.0,1722536576.0,0.875,,,0.38,5.0,0.64,24892.7,2.0,,,,,0.0,1.203,0.0,,,,7562.0,,,,,,,,,,,,,,,""
12051989286,"Aug 3, 2024, 1:12:14 PM",Testowo,Run,"",1523,3.95,191.0,66,false,,,activities/12847189752.fit.gz,,,1523.0,1474.0,3952.1,4.826,2.681,83.0,82.0,279.4,357.2,21.4,0.0,,,94.0,77.0,191.0,168.0,,266.0,270.0,,,66.0,390056.0,,,,,,,,277.0,1524.0,0.0,,0.0,,1.0,4168.6,1722690048.0,3.0,18.4,16.2,13.8,0.75,1011.3,3.5,6.4,324.0,0.1,1722654720.0,1722709248.0,0.875,,,0.94,5.0,0.97,26417.5,3.0,,,,,0.0,2.595,0.0,,,,3784.0,,,131.0,176.0,2.828,,,,,,,,,,""
12068797375,"Aug 5, 2024, 2:11:30 PM",Afternoon Walk,Walk,,1429,1.71,128.0,3,false,,,activities/12864801004.fit.gz,,,1429.0,1429.0,1712.9,1.938,1.199,64.0,17.0,295.0,343.2,16.9,2.7,,,63.0,54.0,128.0,105.0,,,118.0,,25.0,3.0,,,,,,,,,,,,,0.0,,1.0,,1722866432.0,2.0,17.6,15.8,12.5,0.72,1012.8,4.4,7.7,283.0,0.1,1722827776.0,1722881792.0,0.125,,,0.83,5.0,0.57,20079.7,2.0,,,,,0.0,1.199,0.0,,,,2286.0,,,,,,,,,,,,,,,""
12076996800,"Aug 6, 2024, 11:04:41 AM",Afternoon Workout,Workout,"",6825,0,141.0,20,false,,,activities/12873383315.fit.gz,,,6825.0,6825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93.0,58.0,141.0,107.0,,,418.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1306.0,,,,,,,,""
12079846536,"Aug 6, 2024, 5:19:30 PM",Evening Ride,Ride,,4084,19.44,179.0,59,false,,Unibike Viper,activities/12876352852.fit.gz,,14.7,4084.0,3718.0,19446.0,14.474,5.23,240.0,284.0,229.8,355.4,23.1,-0.2,,,,,179.0,143.0,,130.0,484.0,,23.0,59.0,,,,,,,,,,,,,0.0,,1.0,,1722963584.0,1.0,21.1,22.1,13.3,0.61,1014.0,1.8,3.6,322.0,0.0,1722914176.0,1722968064.0,0.125,13853240.0,,0.5,5.0,0.15,29550.2,0.0,,,,,0.0,4.762,2480.1,,,,,,,,,,,,,,,,,,,""
12109956141,"Aug 10, 2024, 8:58:50 AM",Morning Workout,Workout,"",6831,0,157.0,34,false,,,activities/12907890603.fit.gz,,,6831.0,6831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,56.0,157.0,122.0,,,540.0,,,34.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1890.0,,,,,,,,""
12147950159,"Aug 14, 2024, 5:20:58 PM",Evening Walk,Walk,,3491,4.00,109.0,6,false,,,activities/12947749653.fit.gz,,,3491.0,3491.0,3999.6,2.332,1.146,86.0,84.0,276.6,353.6,39.2,0.1,,,57.0,51.0,109.0,84.0,,,231.0,,26.0,6.0,,,,,,,,,,,,,0.0,,1.0,,1723654784.0,1.0,25.1,24.6,14.5,0.52,1014.2,3.8,8.1,94.0,0.0,1723606144.0,1723658368.0,0.375,,,0.0,1.0,0.0,29509.8,0.0,,,,,0.0,1.146,0.0,,,,5864.0,,,,,,,,,,,,,,,""
12151759384,"Aug 15, 2024, 7:58:42 AM",Morning Weight Training,Weight Training,,2592,0,162.0,9,false,,,activities/12951778368.fit.gz,,,2592.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,116.0,,,224.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12170792054,"Aug 17, 2024, 12:46:04 PM",Afternoon Workout,Workout,"",2896,0,179.0,8,false,,,activities/12974337646.fit.gz,,,2896.0,2896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,62.0,179.0,104.0,,,193.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,350.0,,,,,,,,""
12184924199,"Aug 19, 2024, 6:58:43 AM",Morning Weight Training,Weight Training,,3040,0,164.0,12,false,,,activities/12990149383.fit.gz,,,3040.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,119.0,,,271.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12197787160,"Aug 20, 2024, 3:57:12 PM",Afternoon Ride,Ride,,4776,17.80,176.0,50,false,,Unibike Viper,activities/13004286094.fit.gz,,14.7,4776.0,4494.0,17803.8,12.976,3.962,280.0,276.0,275.0,401.8,49.8,0.0,,,,,176.0,134.0,,110.0,528.0,,26.0,50.0,,,,,,,,,,,,,0.0,,1.0,,1724166016.0,2.0,24.5,25.6,18.2,0.68,1013.2,1.9,4.4,39.0,0.0,1724125056.0,1724176128.0,0.5,13853240.0,,0.0,1.0,0.55,28664.7,1.0,,,,,0.0,3.728,3659.3,,,,,,,,,,,,,,,,,,,""
12203036458,"Aug 21, 2024, 9:08:14 AM",Lunch Workout,Workout,"",1340,0,126.0,4,false,,,activities/13009984494.fit.gz,,,1340.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,90.0,59.0,126.0,108.0,,,105.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,326.0,,,,,,,,""
12203587570,"Aug 21, 2024, 10:10:06 AM",Lunch Run,Run,,1525,3.95,192.0,65,false,,,activities/13010556309.fit.gz,,,1525.0,1525.0,3952.3,3.762,2.592,84.0,82.0,275.0,353.4,19.7,0.1,,,85.0,79.0,192.0,167.0,,271.0,284.0,,,65.0,412553.0,,,,,,,,278.0,1526.0,,,0.0,,1.0,4181.2,1724234368.0,3.0,25.5,24.4,19.4,0.69,1010.0,5.1,8.7,268.0,0.8,1724211584.0,1724262400.0,0.625,,,0.57,5.0,0.74,27189.3,4.0,,,,,0.0,2.592,0.0,,,,4044.0,,,132.0,177.0,2.742,,,,,,,,,,""
12219849112,"Aug 23, 2024, 7:02:55 AM",Morning Run,Run,,4490,10.57,188.0,179,false,,,activities/13027419333.fit.gz,,,4490.0,4490.0,10570.2,3.646,2.354,164.0,163.0,305.2,403.4,13.9,0.0,,,84.0,79.0,188.0,159.0,,242.0,718.0,,,179.0,1086088.0,,,,,,,,250.0,4491.0,,,0.0,,1.0,10876.4,1724396416.0,3.0,17.9,18.2,12.1,0.69,1015.7,1.6,3.5,185.0,0.0,1724384512.0,1724434944.0,0.625,,,0.0,1.0,0.72,28974.6,2.0,,,,,0.0,2.354,7.0,,,,11764.0,,,315.0,159.0,2.422,,,,,,,,,,""
12244827642,"Aug 26, 2024, 7:46:41 AM",Morning Weight Training,Weight Training,,5343,0,155.0,16,false,,,activities/13053487048.fit.gz,,,5343.0,5343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,109.0,,,379.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12261179137,"Aug 28, 2024, 4:38:08 AM",Morning Run,Run,,2621,6.80,187.0,137,false,,,activities/13070446981.fit.gz,,,2621.0,2579.0,6802.2,4.164,2.638,118.0,115.0,320.8,374.4,26.5,0.1,,,110.0,79.0,187.0,172.0,,268.0,491.0,,,137.0,690546.0,,,,,,,,280.0,2622.0,,,0.0,,1.0,7143.6,1724817664.0,1.0,16.5,15.6,14.8,0.9,1022.3,2.2,4.8,71.0,0.0,1724817024.0,1724866304.0,0.875,,,0.0,1.0,0.22,24398.6,0.0,,,,,0.0,2.595,219.1,,,,6818.0,,,231.0,178.0,2.77,,,,,,,,,,""
12279192301,"Aug 30, 2024, 4:48:35 AM",Morning Ride,Ride,"",12726,60.93,180.0,197,false,,Unibike Viper,activities/13089924778.fit.gz,,14.7,12726.0,11604.0,60936.4,12.428,5.251,495.0,495.0,200.4,359.8,29.4,0.0,,,,,180.0,144.0,,126.0,1338.0,,26.0,197.0,,,,,,,,,,,0.0,,0.0,,1.0,,1724990464.0,1.0,16.6,16.0,13.3,0.81,1018.6,1.5,3.3,94.0,0.0,1724989952.0,1725038848.0,0.875,13853240.0,,0.0,1.0,0.03,24962.9,0.0,,,,,0.0,4.788,1811.3,,,,,,,,,,,,,,,,,,,""
12291032907,"Aug 31, 2024, 3:33:07 PM",Afternoon Workout,Workout,"",2677,0,118.0,7,false,,,activities/13102297037.fit.gz,,,2677.0,2677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,94.0,60.0,118.0,102.0,,,172.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,196.0,,,,,,,,""
12294894091,"Sep 1, 2024, 6:27:03 AM",Morning Weight Training,Weight Training,,3149,0,162.0,9,false,,,activities/13106469838.fit.gz,,,3149.0,3149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,162.0,106.0,,,221.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12300027603,"Sep 1, 2024, 4:03:38 PM",Evening Workout,Workout,"",1486,0.83,123.0,3,false,,,activities/13111882980.fit.gz,,,1486.0,1289.0,836.8,2.39,0.649,0.0,0.0,340.5,340.6,1.6,0.0,,,111.0,53.0,123.0,100.0,,,96.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,1725206400.0,2.0,23.7,24.3,16.2,0.63,1017.5,2.3,3.5,64.0,0.0,1725162880.0,1725211392.0,0.875,,,0.52,5.0,0.47,26839.0,0.0,,,,,0.0,0.563,0.0,,,,,,,,,,,938.0,,,,,,,,""
12307245620,"Sep 2, 2024, 2:38:15 PM",Afternoon Run,Run,,5383,12.11,187.0,268,false,,,activities/13119835960.fit.gz,,,5383.0,5378.0,12110.9,4.04,2.252,168.0,167.0,241.0,353.8,15.2,0.0,,,86.0,77.0,187.0,170.0,,226.0,855.0,,,268.0,1212685.0,,,,,,,,239.0,5384.0,,,0.0,,1.0,12484.3,1725285632.0,1.0,27.2,28.9,17.1,0.54,1015.0,1.7,3.9,112.0,0.0,1725249408.0,1725297664.0,0.875,,,0.53,5.0,0.35,27728.2,2.0,,,,,0.0,2.25,0.0,,,,13742.0,,,346.0,152.0,2.321,,,,,,,,,,""
12333266486,"Sep 5, 2024, 2:26:45 PM",Afternoon Weight Training,Weight Training,,1849,0,163.0,8,false,,,activities/13148912726.fit.gz,,,1849.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,119.0,,,180.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12351417674,"Sep 7, 2024, 4:18:18 PM",Evening Run,Run,,2031,5.93,194.0,125,false,,,activities/13168455795.fit.gz,,,2031.0,2019.0,5936.3,5.492,2.94,108.0,101.0,276.2,355.6,17.7,0.1,,,102.0,75.0,194.0,180.0,,295.0,404.0,,,125.0,594112.0,,,,,,,,312.0,2032.0,,,0.0,,1.0,6199.5,1725724800.0,1.0,26.4,26.3,15.1,0.5,1016.7,3.3,5.0,114.0,0.0,1725681920.0,1725729024.0,0.125,,,0.0,1.0,0.31,28995.1,0.0,,,,,0.0,2.923,0.0,,,,4996.0,,,223.0,199.0,3.071,,,,,,,,,,""
12366408157,"Sep 9, 2024, 1:35:31 PM",Afternoon Run,Run,,1907,3.95,166.0,26,false,,,activities/13184608828.fit.gz,,,1907.0,1907.0,3949.1,4.058,2.071,85.0,102.0,279.4,356.0,15.3,0.1,,,86.0,74.0,166.0,152.0,,210.0,284.0,,,26.0,399185.0,,,,,,,,217.0,1908.0,,,0.0,,1.0,4160.0,1725886848.0,3.0,21.9,21.3,14.5,0.63,1004.6,2.0,5.9,138.0,0.3,1725854848.0,1725901568.0,0.125,,,0.68,5.0,0.99,10253.8,3.0,,,,,0.0,2.071,0.0,,,,4660.0,,,101.0,138.0,2.181,,,,,,,,,,""
12384158982,"Sep 11, 2024, 2:18:10 PM",Afternoon Weight Training,Weight Training,,2887,0,160.0,8,false,,,activities/13203441860.fit.gz,,,2887.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,160.0,111.0,,,227.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12399718886,"Sep 13, 2024, 12:44:43 PM",Afternoon Walk,Walk,,3396,4.00,114.0,6,false,,,activities/13220114399.fit.gz,,,3396.0,3396.0,4003.3,1.868,1.179,87.0,84.0,276.6,354.8,21.4,0.1,,,64.0,52.0,114.0,90.0,,,235.0,,25.0,6.0,,,,,,,,,,,,,0.0,,1.0,,1726228736.0,3.0,15.9,12.7,12.3,0.79,1006.9,4.3,8.3,72.0,0.1,1726200832.0,1726246656.0,0.375,,,0.9,5.0,0.99,13826.0,3.0,,,,,0.0,1.179,0.0,,,,5726.0,,,,,,,,,,,,,,,""
12404652958,"Sep 14, 2024, 6:30:58 AM",Morning Weight Training,Weight Training,,2980,0,163.0,10,false,,,activities/13225428194.fit.gz,,,2980.0,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,163.0,119.0,,,267.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12412745557,"Sep 15, 2024, 4:34:24 AM",Morning Run,Run,,3355,7.88,185.0,77,false,,,activities/13234146727.fit.gz,,,3355.0,3145.0,7881.0,4.326,2.506,125.0,126.0,325.6,396.2,13.6,0.0,,,87.0,78.0,185.0,155.0,,261.0,519.0,,,77.0,821140.0,,,,,,,,263.0,3357.0,,,0.0,,1.0,8156.4,1726372864.0,2.0,10.9,6.5,9.4,0.9,1004.8,4.7,7.9,87.0,0.2,1726373760.0,1726419200.0,0.375,,,0.95,5.0,0.46,23181.3,0.0,,,,,0.0,2.349,858.5,,,,8120.0,,,262.0,168.0,2.593,,,,,,,,,,""
12467548826,"Sep 21, 2024, 1:58:02 PM",Afternoon Workout,Workout,"",2238,0,115.0,4,false,,,activities/13292672312.fit.gz,,,2238.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,59.0,115.0,99.0,,,137.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,850.0,,,,,,,,""
12468254962,"Sep 21, 2024, 3:30:52 PM",Afternoon Workout,Workout,"",855,0,142.0,2,false,,,activities/13293429224.fit.gz,,,855.0,855.0,0.0,0.0,0.0,0.0,0.0,358.8,359.8,0.0,0.0,,,59.0,55.0,142.0,124.0,,,97.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1544.0,,,,,,,,""
12501074810,"Sep 25, 2024, 2:00:54 PM",Afternoon Weight Training,Weight Training,,2645,0,157.0,8,false,,,activities/13328480355.fit.gz,,,2645.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,116.0,,,231.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12508780163,"Sep 26, 2024, 1:27:56 PM",Afternoon Walk,Walk,,3050,3.96,144.0,6,false,,,activities/13336679340.fit.gz,,,3050.0,3050.0,3963.2,1.982,1.299,66.0,113.0,308.4,404.6,14.9,-1.2,,,66.0,53.0,144.0,97.0,,,232.0,,26.0,6.0,,,,,,,,,,,,,0.0,,1.0,,1727355648.0,3.0,21.8,18.5,13.2,0.58,1003.3,6.4,11.4,213.0,0.0,1727325184.0,1727368192.0,0.875,,,0.26,5.0,0.79,31642.6,2.0,,,,,0.0,1.299,0.0,,,,5400.0,,,,,,,,,,,,,,,""
12521126826,"Sep 28, 2024, 8:05:08 AM",Morning Run,Run,,1327,3.95,195.0,61,false,,,activities/13349856968.fit.gz,,,1327.0,1327.0,3956.2,4.448,2.981,85.0,81.0,279.6,357.2,15.5,0.1,,,89.0,78.0,195.0,179.0,,307.0,266.0,,,61.0,407569.0,,,,,,,,312.0,1328.0,,,0.0,,1.0,4172.6,1727510400.0,3.0,14.5,10.8,9.3,0.71,1012.7,4.8,8.9,257.0,0.0,1727498240.0,1727540736.0,0.875,,,0.62,5.0,0.81,31637.1,2.0,,,,,0.0,2.981,0.0,,,,3470.0,,,145.0,199.0,3.144,,,,,,,,,,""
12523136921,"Sep 28, 2024, 11:29:02 AM",Afternoon Workout,Workout,"",3253,0,117.0,7,false,,,activities/13351993265.fit.gz,,,3253.0,3253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,102.0,53.0,117.0,100.0,,,197.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1608.0,,,,,,,,""
12531465772,"Sep 29, 2024, 10:12:37 AM",Lunch Weight Training,Weight Training,,2965,0,151.0,7,false,,,activities/13360887235.fit.gz,,,2965.0,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,106.0,,,209.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12557075463,"Oct 2, 2024, 2:05:11 PM",Afternoon Weight Training,Weight Training,,3427,0,170.0,13,false,,,activities/13388286216.fit.gz,,,3427.0,3427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,170.0,125.0,,,332.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12577771727,"Oct 5, 2024, 7:27:27 AM",Morning Weight Training,Weight Training,,3681,0,175.0,16,false,,,activities/13410461790.fit.gz,,,3681.0,3681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,175.0,128.0,,,375.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12606085569,"Oct 8, 2024, 2:07:35 PM",Afternoon Weight Training,Weight Training,,3054,0,161.0,10,false,,,activities/13439930249.fit.gz,,,3054.0,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,120.0,,,279.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12614357706,"Oct 9, 2024, 2:07:18 PM",Afternoon Weight Training,Weight Training,,2445,0,167.0,10,false,,,activities/13448714488.fit.gz,,,2445.0,2445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,167.0,123.0,,,239.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12634616552,"Oct 12, 2024, 7:45:37 AM",Morning Weight Training,Weight Training,,3030,0,168.0,11,false,,,activities/13470447428.fit.gz,,,3030.0,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,124.0,,,294.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12642726785,"Oct 13, 2024, 8:00:11 AM",Morning Weight Training,Weight Training,,2055,0,172.0,10,false,,,activities/13479246726.fit.gz,,,2055.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,172.0,131.0,,,232.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12651676868,"Oct 14, 2024, 8:17:11 AM",Zerową forma po miesiącu i nogach,Ride,"",5682,20.93,177.0,52,false,,Unibike Viper,activities/13488907596.fit.gz,,14.7,5682.0,5405.0,20935.8,13.18,3.873,414.0,417.0,256.0,385.6,39.7,0.0,,,,,177.0,140.0,,111.0,634.0,,19.0,52.0,,,,,,,,,,,0.0,,0.0,,1.0,,1728892800.0,8.0,8.3,1.5,3.9,0.74,1019.0,7.2,11.8,271.0,0.0,1728882048.0,1728921088.0,0.375,13853240.0,,0.0,1.0,0.63,33606.9,1.0,,,,,0.0,3.685,2233.0,,,,,,,,,,,,,,,,,,,""
12670010534,"Oct 16, 2024, 2:04:25 PM",Afternoon Weight Training,Weight Training,,2867,0,165.0,8,false,,,activities/13508451844.fit.gz,,,2867.0,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,111.0,,,225.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
12678013574,"Oct 17, 2024, 1:51:03 PM",Afternoon Walk,Walk,,4789,5.75,134.0,10,false,,,activities/13517066092.fit.gz,,,4789.0,4747.0,5755.6,2.599,1.212,134.0,132.0,275.8,353.2,22.4,0.0,,,81.0,54.0,134.0,97.0,,,344.0,,23.0,10.0,,,,,,,,,,,,,0.0,,1.0,,1729170048.0,1.0,15.0,13.4,6.1,0.55,1025.4,5.0,8.9,104.0,0.0,1729141504.0,1729179904.0,0.375,,,0.02,6.0,0.03,35167.5,1.0,,,,,0.0,1.202,0.0,,,,7946.0,,,,,,,,,,,,,,,""
12692826912,"Oct 19, 2024, 11:43:22 AM",Afternoon Workout,Workout,,7574,0,178.0,35,false,,,activities/13532949612.fit.gz,,,7574.0,7574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,54.0,178.0,120.0,,,600.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1530.0,,,,,,,,""
12717475273,"Oct 22, 2024, 2:07:58 PM",Afternoon Weight Training,Weight Training,,2732,0,153.0,8,false,,,activities/13559503487.fit.gz,,,2732.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,114.0,,,224.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,""
